,Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2521,2012-12-02 00:00:00,31.21,19.66,2.14,66.9,0
2522,2012-12-03 00:00:00,30.02,20.88,2.23,73.43,0
2523,2012-12-04 00:00:00,28.64,21.84,2.25,67.76,0
2524,2012-12-05 00:00:00,30.5,23.35,2.43,71.3,0
2525,2012-12-06 00:00:00,31.83,20.89,2.1,65.22,0
2526,2012-12-07 00:00:00,31.82,21.02,2.05,67.49,0
2527,2012-12-08 00:00:00,32.45,21.06,1.54,65.16,0
2528,2012-12-09 00:00:00,32.71,21.32,1.54,65.18,0
2529,2012-12-10 00:00:00,32.27,20.74,1.56,65.94,0
2530,2012-12-11 00:00:00,31.72,21.38,1.81,66.94,0
2531,2012-12-12 00:00:00,32.18,21.05,1.88,65.32,0
2532,2012-12-13 00:00:00,31.24,21.81,1.91,68.03,0
2533,2012-12-14 00:00:00,30.89,21.74,2.42,73.28,0
2534,2012-12-15 00:00:00,31.11,21.35,2.13,72.7,0
2535,2012-12-16 00:00:00,30.7,21.36,2.48,72.3,0
2536,2012-12-17 00:00:00,30.94,21.65,2.79,70.23,0
2537,2012-12-18 00:00:00,30.38,19.88,2.82,60.82,0
2538,2012-12-19 00:00:00,30.33,19.01,2.2,61.56,0
2539,2012-12-20 00:00:00,30.48,18.33,2.51,64.07,0
2540,2012-12-21 00:00:00,30.13,19.35,2.42,68.49,0
2541,2012-12-22 00:00:00,29.93,20.06,2.12,70.38,0
2542,2012-12-23 00:00:00,29.04,19.71,2.7,65.55,0
2543,2012-12-24 00:00:00,29,18.55,2.06,70.78,0
2544,2012-12-25 00:00:00,29.82,19,2.41,65.16,0
2545,2012-12-26 00:00:00,29.62,19.14,2.36,61.7,0
2546,2012-12-27 00:00:00,28.97,18.72,2.24,63.46,0
2547,2012-12-28 00:00:00,29.17,18.04,2.11,69.56,0
2548,2012-12-29 00:00:00,27.63,20.73,2.47,71.38,0
2549,2012-12-30 00:00:00,28.82,22.85,2.49,77.31,0
2550,2012-12-31 00:00:00,30.59,22.2,2.6,78.03,0
2551,2013-01-01 00:00:00,30.56,22.19,2.04,74.02,0
2552,2013-01-02 00:00:00,31.32,22.4,2.1,74.02,0
2553,2013-01-03 00:00:00,32.08,22.15,1.69,68.09,0
2554,2013-01-04 00:00:00,31.65,22.58,1.69,71.19,0
2555,2013-01-05 00:00:00,31.14,22.62,1.87,71.01,0
2556,2013-01-06 00:00:00,30.77,23.69,2.16,68.42,0
2557,2013-01-07 00:00:00,30.39,22.99,2.21,69.7,0
2558,2013-01-08 00:00:00,31.01,21.77,2.45,70.39,0
2559,2013-01-09 00:00:00,29.81,22.46,2.35,68.2,0
2560,2013-01-10 00:00:00,30.42,20.55,1.79,64.2,0
2561,2013-01-11 00:00:00,29.86,19.94,2.19,70.8,0
2562,2013-01-12 00:00:00,30.02,18.82,1.97,59.99,0
2563,2013-01-13 00:00:00,32,17.91,2.13,65.75,0
2564,2013-01-14 00:00:00,31.87,18.55,1.49,58.18,0
2565,2013-01-15 00:00:00,30.98,19.4,1.77,68.45,0
2566,2013-01-16 00:00:00,31.14,19.84,1.95,66.64,0
2567,2013-01-17 00:00:00,31.07,20.56,2.58,66.53,0
2568,2013-01-18 00:00:00,30.37,20.23,2.61,65.5,0
2569,2013-01-19 00:00:00,30.63,20.02,2.19,71.06,0
2570,2013-01-20 00:00:00,31.21,19.9,2.32,67.44,0
2571,2013-01-21 00:00:00,30.34,20.53,2.11,68.47,0
2572,2013-01-22 00:00:00,30.32,21.04,2.53,63.5,0
2573,2013-01-23 00:00:00,30.1,21.42,2.6,60.5,0
2574,2013-01-24 00:00:00,30.58,21.18,2.77,68.05,0
2575,2013-01-25 00:00:00,30.29,22.26,3.04,67.16,0
2576,2013-01-26 00:00:00,30.13,21.49,2.45,64.86,0
2577,2013-01-27 00:00:00,29.97,21.54,2.52,70.83,0
2578,2013-01-28 00:00:00,30.17,21.52,2.53,74.32,0
2579,2013-01-29 00:00:00,30.04,21.24,2.45,74.63,0
2580,2013-01-30 00:00:00,30.59,21.16,2.54,75.31,0
2581,2013-01-31 00:00:00,30.17,20.72,2.25,71.65,0
2582,2013-02-01 00:00:00,30.42,19.73,2.35,66.99,0
2583,2013-02-02 00:00:00,30.77,18.91,1.99,70.06,0
2584,2013-02-03 00:00:00,31.27,19.63,2.07,69.2,0
2585,2013-02-04 00:00:00,31,19.56,2.66,64.25,0
2586,2013-02-05 00:00:00,31.23,21.68,2.85,67.86,0
2587,2013-02-06 00:00:00,31.28,21.2,2.58,68.26,0
2588,2013-02-07 00:00:00,32.31,21.06,2.41,73.56,0
2589,2013-02-08 00:00:00,31.04,21.29,2.75,69.05,0
2590,2013-02-09 00:00:00,30.73,22.49,3.01,65.08,0
2591,2013-02-10 00:00:00,31.27,23.3,3.11,70.36,0
2592,2013-02-11 00:00:00,31.15,22.48,2.85,65.37,0
2593,2013-02-12 00:00:00,31.87,22.12,2.74,60.36,0
2594,2013-02-13 00:00:00,31.44,22.4,2.52,64.93,0
2595,2013-02-14 00:00:00,32.05,21.39,3.02,59.47,0
2596,2013-02-15 00:00:00,32.1,22.14,2.85,69.55,0
2597,2013-02-16 00:00:00,29.09,23.37,3.02,76.48,0
2598,2013-02-17 00:00:00,30.28,23.11,2.74,72.43,12.54
2599,2013-02-18 00:00:00,30.76,23.13,2.21,65.71,0
2600,2013-02-19 00:00:00,31.12,22.11,2.18,58.99,0
2601,2013-02-20 00:00:00,31.01,23.27,2.64,64.68,0
2602,2013-02-21 00:00:00,31.14,22.86,2.43,68.6,0
2603,2013-02-22 00:00:00,31.42,23.21,2.58,66.11,0
2604,2013-02-23 00:00:00,32.18,22.69,2.52,64.28,0
2605,2013-02-24 00:00:00,32.6,22.1,2.25,63.28,0
2606,2013-02-25 00:00:00,32.97,21.38,2.11,55.46,0
2607,2013-02-26 00:00:00,33.4,21.82,2.17,47.02,0
2608,2013-02-27 00:00:00,33.05,21.98,2,46.86,0
2609,2013-02-28 00:00:00,34.16,21.44,2.71,51.75,0
2610,2013-03-01 00:00:00,34.75,22.41,2.51,53.34,0
2611,2013-03-02 00:00:00,33.88,21.01,2.71,46.38,0
2612,2013-03-03 00:00:00,33.19,21.39,2.97,51.43,0
2613,2013-03-04 00:00:00,32.91,20.75,2.57,48.59,0
2614,2013-03-05 00:00:00,31.89,21.48,2.74,58.98,4.12
2615,2013-03-06 00:00:00,32.99,21.6,2.75,64.25,0
2616,2013-03-07 00:00:00,33.02,23.82,2.58,55.35,0
2617,2013-03-08 00:00:00,33.25,23.44,2.48,50.3,0
2618,2013-03-09 00:00:00,34.26,23.57,2.22,54.85,0
2619,2013-03-10 00:00:00,34.42,23.23,2.48,60.93,0
2620,2013-03-11 00:00:00,33.73,24.01,2.53,52.95,0
2621,2013-03-12 00:00:00,34.25,23.74,2.41,48.51,0
2622,2013-03-13 00:00:00,34.63,23.95,2.72,53.01,0
2623,2013-03-14 00:00:00,33.51,24.1,3.03,49.81,0
2624,2013-03-15 00:00:00,33.86,24.1,3.01,65.09,0
2625,2013-03-16 00:00:00,35.28,22.91,2.94,50.88,0
2626,2013-03-17 00:00:00,34.53,22.13,2.68,56.88,0
2627,2013-03-18 00:00:00,33.52,23.75,2.35,49.47,0
2628,2013-03-19 00:00:00,33.24,24.07,2.53,61.59,0
2629,2013-03-20 00:00:00,34.25,24.46,2.62,58.21,0
2630,2013-03-21 00:00:00,35.18,24.51,2.29,48.19,0
2631,2013-03-22 00:00:00,35.47,24.78,2.43,49.71,0
2632,2013-03-23 00:00:00,34.58,25.14,3.17,53.19,0
2633,2013-03-24 00:00:00,33.79,24.82,2.65,57.86,0
2634,2013-03-25 00:00:00,35.26,24.58,2.16,52.58,0
2635,2013-03-26 00:00:00,35.84,24.76,2.4,46.47,0
2636,2013-03-27 00:00:00,35.35,26.1,2.87,46.31,0
2637,2013-03-28 00:00:00,35.11,25.61,3.05,55.09,0
2638,2013-03-29 00:00:00,35.55,25.19,2.89,43.83,0
2639,2013-03-30 00:00:00,35.08,24.98,2.46,58.86,0
2640,2013-03-31 00:00:00,35.34,26.16,2.9,62.57,0
2641,2013-04-01 00:00:00,35.27,26.45,2.93,60.24,0
2642,2013-04-02 00:00:00,34.88,25.87,3.55,65.73,0
2643,2013-04-03 00:00:00,35.06,25.43,2.26,64.37,0
2644,2013-04-04 00:00:00,35.95,25.03,2.37,57.35,0
2645,2013-04-05 00:00:00,36.66,26.56,2.63,43.99,0
2646,2013-04-06 00:00:00,36.84,26.35,2.29,46.31,0
2647,2013-04-07 00:00:00,36.18,26.26,2.6,40.59,0
2648,2013-04-08 00:00:00,35.44,26.92,2.66,55.3,0
2649,2013-04-09 00:00:00,35.34,26.9,2.77,55.53,0
2650,2013-04-10 00:00:00,35.54,26.54,2.89,50.32,0
2651,2013-04-11 00:00:00,35.4,26.16,2.58,54.16,0
2652,2013-04-12 00:00:00,35.54,26.33,2.73,43.92,0
2653,2013-04-13 00:00:00,35.45,26.09,2.97,47.52,0
2654,2013-04-14 00:00:00,35.24,26.4,3.33,59.84,0
2655,2013-04-15 00:00:00,37.18,26.77,2.76,51.11,0
2656,2013-04-16 00:00:00,37.83,28.63,2.95,48.44,2.46
2657,2013-04-17 00:00:00,39.65,28.32,3.57,45.21,0
2658,2013-04-18 00:00:00,38.64,28.63,3.42,43.93,0
2659,2013-04-19 00:00:00,37.13,27.47,3.54,47.98,0
2660,2013-04-20 00:00:00,33.49,24.28,3.35,53.29,3.15
2661,2013-04-21 00:00:00,31.92,25.12,2.81,60.5,2.01
2662,2013-04-22 00:00:00,32.93,25.37,3.2,64.36,2.01
2663,2013-04-23 00:00:00,33.96,25.42,2.55,69.86,0
2664,2013-04-24 00:00:00,34.87,26.89,2.32,71.23,1.67
2665,2013-04-25 00:00:00,35.39,27.16,2.38,65.31,0
2666,2013-04-26 00:00:00,35.44,27.43,2.2,64.77,0
2667,2013-04-27 00:00:00,36.05,27,1.99,57.8,0
2668,2013-04-28 00:00:00,37.11,28.22,2.36,46.05,0
2669,2013-04-29 00:00:00,37.38,27.73,2.36,42.73,0
2670,2013-04-30 00:00:00,36.69,28.75,2.57,48.13,0
2671,2013-05-01 00:00:00,37.39,28.29,2.83,48.41,0
2672,2013-05-02 00:00:00,38.23,28.64,2.72,51.92,0
2673,2013-05-03 00:00:00,37.89,29.3,3.38,38.11,0
2674,2013-05-04 00:00:00,36.87,29.76,2.66,44.26,0
2675,2013-05-05 00:00:00,36.61,29.63,3.09,56.07,0
2676,2013-05-06 00:00:00,36.68,28.87,2.86,57.53,0
2677,2013-05-07 00:00:00,37.73,28.69,2.67,58.03,0
2678,2013-05-08 00:00:00,38.65,29.01,2.84,53.01,0
2679,2013-05-09 00:00:00,39.21,29.89,3.34,44.52,0
2680,2013-05-10 00:00:00,39.53,30.51,3.08,48.04,0
2681,2013-05-11 00:00:00,39.67,30.16,3.19,50.84,0
2682,2013-05-12 00:00:00,37.25,27.17,3.44,43.5,3.26
2683,2013-05-13 00:00:00,36.98,27.24,2.58,49.72,0
2684,2013-05-14 00:00:00,36.64,27.14,2.71,47.44,11.2
2685,2013-05-15 00:00:00,36.55,27.43,2.38,53.58,7.95
2686,2013-05-16 00:00:00,39.83,29.47,3.83,41.67,0
2687,2013-05-17 00:00:00,38.82,30.14,3.48,42.32,0
2688,2013-05-18 00:00:00,38.07,29.93,2.97,44.32,0
2689,2013-05-19 00:00:00,38.9,29.97,3.42,47.26,0
2690,2013-05-20 00:00:00,38.66,30.12,3.31,42.92,0
2691,2013-05-21 00:00:00,40.17,30.39,4.27,42.36,0
2692,2013-05-22 00:00:00,40.83,30.73,4.05,37.82,0
2693,2013-05-23 00:00:00,43.44,30.95,3.89,30.52,0
2694,2013-05-24 00:00:00,46.05,30.49,4.5,31.03,0
2695,2013-05-25 00:00:00,43.83,30.7,4.67,35.16,0
2696,2013-05-26 00:00:00,43.9,30.92,4.57,39.61,0
2697,2013-05-27 00:00:00,34.39,29.15,4.26,52.2,0
2698,2013-05-28 00:00:00,37.07,28.61,4.3,50.75,0
2699,2013-05-29 00:00:00,39.43,29.69,4.58,53.09,0
2700,2013-05-30 00:00:00,35.64,28.77,3.7,57.55,13.31
2701,2013-05-31 00:00:00,37.48,28.26,3.72,51.86,0
2702,2013-06-01 00:00:00,36.01,28.74,3.74,58.3,5.4
2703,2013-06-02 00:00:00,36.46,28.78,3.41,66.26,0
2704,2013-06-03 00:00:00,37.09,28.81,2.98,57.69,0
2705,2013-06-04 00:00:00,37.03,28.8,3.48,60.87,7.18
2706,2013-06-05 00:00:00,36.12,28.87,3.38,62.51,0
2707,2013-06-06 00:00:00,37.13,28,3.5,70,0
2708,2013-06-07 00:00:00,36.01,26.48,2.61,71.89,30.45
2709,2013-06-08 00:00:00,33.91,25.65,3.67,63.47,12.18
2710,2013-06-09 00:00:00,35.73,28.32,5.08,62,12.18
2711,2013-06-10 00:00:00,36.53,28.1,4.35,69.34,0
2712,2013-06-11 00:00:00,36.47,26.58,4.56,69.71,13.49
2713,2013-06-12 00:00:00,30.07,26.17,4.51,72.81,26.98
2714,2013-06-13 00:00:00,31,26.4,5.31,79.17,21.89
2715,2013-06-14 00:00:00,31.01,25.94,6.35,72.43,3.37
2716,2013-06-15 00:00:00,34.25,26.56,5.89,71.82,0
2717,2013-06-16 00:00:00,35.52,27.86,5.03,64.43,0
2718,2013-06-17 00:00:00,37.59,28.37,4.73,60.02,0
2719,2013-06-18 00:00:00,37.84,29.04,5.46,57.78,0
2720,2013-06-19 00:00:00,37.78,27.13,4.41,67.85,0
2721,2013-06-20 00:00:00,37.86,27.83,4.55,65.88,9.26
2722,2013-06-21 00:00:00,34.94,27.01,4.92,61.42,17.14
2723,2013-06-22 00:00:00,32.35,26.86,4.83,67.81,2.86
2724,2013-06-23 00:00:00,32.19,27.54,4.89,74.74,11.43
2725,2013-06-24 00:00:00,29.11,26.29,5.4,89.85,12.81
2726,2013-06-25 00:00:00,32.53,25.53,5.81,81.49,0
2727,2013-06-26 00:00:00,34.19,26.44,4.34,78.74,0
2728,2013-06-27 00:00:00,35.65,26.54,4.84,71.48,3.49
2729,2013-06-28 00:00:00,36.98,28,5.09,68.86,0
2730,2013-06-29 00:00:00,36.39,28.85,4.77,72.53,10.48
2731,2013-06-30 00:00:00,34.84,28.32,5,70.14,3.49
2732,2013-07-01 00:00:00,36.65,29.18,5.23,66.04,6.83
2733,2013-07-02 00:00:00,36.99,28.86,5.14,67.46,11.83
2734,2013-07-03 00:00:00,35.31,28.04,5.34,77.5,13.42
2735,2013-07-04 00:00:00,34.39,26.6,4.83,70.15,6.83
2736,2013-07-05 00:00:00,32.13,25.78,3.53,73.17,8.42
2737,2013-07-06 00:00:00,34.43,26.58,3.76,74.13,14.38
2738,2013-07-07 00:00:00,32.36,25.69,3.94,75.92,10.66
2739,2013-07-08 00:00:00,33.41,26.4,4.41,77.39,14.38
2740,2013-07-09 00:00:00,33.41,26.47,5.02,76.85,7.19
2741,2013-07-10 00:00:00,29.26,25.58,5.03,77.76,50.32
2742,2013-07-11 00:00:00,26.03,24.62,4.62,85,30.33
2743,2013-07-12 00:00:00,29.05,24.99,4.88,85.12,0
2744,2013-07-13 00:00:00,32.7,25.78,4.46,79.75,5.54
2745,2013-07-14 00:00:00,31.69,26.38,4.7,77.69,11.08
2746,2013-07-15 00:00:00,32.75,25.99,5.1,78.31,5.54
2747,2013-07-16 00:00:00,27.74,24.69,5.02,81.28,0
2748,2013-07-17 00:00:00,29.3,24.47,5.49,83.3,0
2749,2013-07-18 00:00:00,28.78,25.1,5.22,82.44,0
2750,2013-07-19 00:00:00,29.43,24.58,5.35,95.12,0
2751,2013-07-20 00:00:00,30.67,25.69,5.09,80.24,0
2752,2013-07-21 00:00:00,31.41,26.11,5.06,76.33,8.22
2753,2013-07-22 00:00:00,29.48,25.1,5.21,85.61,29.02
2754,2013-07-23 00:00:00,29.45,25.38,5.57,84.4,0
2755,2013-07-24 00:00:00,31.63,26.24,5.28,78.19,0
2756,2013-07-25 00:00:00,31.48,26.74,5.29,79.71,0
2757,2013-07-26 00:00:00,32.83,27.11,5.38,77.46,10.87
2758,2013-07-27 00:00:00,33.92,26.91,4.64,77.95,3.89
2759,2013-07-28 00:00:00,33.87,27.14,4.7,79.58,4.46
2760,2013-07-29 00:00:00,34.29,28.15,5.36,74.51,3.89
2761,2013-07-30 00:00:00,32.47,28.24,5.83,70.65,13.39
2762,2013-07-31 00:00:00,29.37,26.5,6.6,81.75,17.86
2763,2013-08-01 00:00:00,31.61,26.41,5.35,74.52,0
2764,2013-08-02 00:00:00,33.13,26.01,5.6,76.75,0
2765,2013-08-03 00:00:00,35.05,27.14,4.07,72.73,0
2766,2013-08-04 00:00:00,33.88,28.21,4.17,77.79,7
2767,2013-08-05 00:00:00,28.69,25.78,4.24,82.3,31.08
2768,2013-08-06 00:00:00,30.58,25.09,4.38,80.39,0
2769,2013-08-07 00:00:00,33.66,26.1,3.54,74.7,0
2770,2013-08-08 00:00:00,34.19,27.59,4.03,75.34,9.78
2771,2013-08-09 00:00:00,35.14,27.87,4.25,75.88,0
2772,2013-08-10 00:00:00,35.24,27.54,4.02,81.61,0
2773,2013-08-11 00:00:00,34.19,27.44,3.2,77.68,12.95
2774,2013-08-12 00:00:00,33.25,25.78,3.21,84.51,10.62
2775,2013-08-13 00:00:00,33.22,25.88,3.77,79.23,0
2776,2013-08-14 00:00:00,33.02,25.92,3.73,86.49,6.31
2777,2013-08-15 00:00:00,31.35,25.91,4.17,86.98,4.32
2778,2013-08-16 00:00:00,30.1,25.22,4.11,85.69,26.81
2779,2013-08-17 00:00:00,31.81,25.71,3.95,81.78,20.91
2780,2013-08-18 00:00:00,30.31,25.96,4.21,80.87,4.84
2781,2013-08-19 00:00:00,31.69,25.55,4.62,79.97,0
2782,2013-08-20 00:00:00,33.03,26.77,4.51,81.67,0
2783,2013-08-21 00:00:00,32.41,26.83,5.17,78.88,0
2784,2013-08-22 00:00:00,33.25,26.56,5.27,77.76,0
2785,2013-08-23 00:00:00,33.87,27.7,4.66,76.24,0
2786,2013-08-24 00:00:00,35.55,27.47,3.89,75.55,0
2787,2013-08-25 00:00:00,35.29,27.63,3.9,74.03,11.39
2788,2013-08-26 00:00:00,33.78,26.69,4.36,74.94,0
2789,2013-08-27 00:00:00,30.89,27.04,4.06,77.44,0
2790,2013-08-28 00:00:00,32.42,25.36,3.24,81.19,25.7
2791,2013-08-29 00:00:00,31.87,25.92,3.15,78.69,6.95
2792,2013-08-30 00:00:00,35.23,26.42,2.5,76.6,0
2793,2013-08-31 00:00:00,34.72,27.35,2.56,77,0
2794,2013-09-01 00:00:00,35.47,26.79,2.35,74.27,3.77
2795,2013-09-02 00:00:00,35.49,27.92,2.67,75.33,7.66
2796,2013-09-03 00:00:00,32.31,26.91,2.95,75.56,15.32
2797,2013-09-04 00:00:00,34.96,25.78,3.42,78.97,0
2798,2013-09-05 00:00:00,35.4,26.68,3.43,74.71,0
2799,2013-09-06 00:00:00,35.71,27.03,3.21,73.29,5.34
2800,2013-09-07 00:00:00,33.18,26.41,2.91,74.01,10.98
2801,2013-09-08 00:00:00,32.25,25.84,2.59,82.88,3.66
2802,2013-09-09 00:00:00,32.44,26.25,2.07,81.01,0
2803,2013-09-10 00:00:00,32.7,25.93,1.94,86.11,0
2804,2013-09-11 00:00:00,32.39,26.7,2.51,86.74,0
2805,2013-09-12 00:00:00,32.51,26.76,2.3,82.72,0
2806,2013-09-13 00:00:00,33.43,26.71,2,82.36,0
2807,2013-09-14 00:00:00,33.51,26.61,1.55,82.9,9.28
2808,2013-09-15 00:00:00,33.17,26.75,2.16,80.16,12.63
2809,2013-09-16 00:00:00,33.1,25.68,2.01,77.26,4.35
2810,2013-09-17 00:00:00,31.98,26.34,2.54,82.25,5.31
2811,2013-09-18 00:00:00,32.46,26.34,3.06,79.36,4.35
2812,2013-09-19 00:00:00,32.97,26.97,2.71,82.4,6.52
2813,2013-09-20 00:00:00,30.87,25.74,3.92,80.71,8.69
2814,2013-09-21 00:00:00,30.92,25.26,4.75,74.78,7.96
2815,2013-09-22 00:00:00,31.69,26.03,4.41,76.58,18.65
2816,2013-09-23 00:00:00,34.05,26.23,3.87,73.09,0
2817,2013-09-24 00:00:00,34.59,26.24,2.98,71.65,0
2818,2013-09-25 00:00:00,34.17,26.64,2.98,75.15,0
2819,2013-09-26 00:00:00,34.98,27.3,2.75,74.91,0
2820,2013-09-27 00:00:00,34.87,27.4,3.2,73.63,7.73
2821,2013-09-28 00:00:00,34.82,24.88,3.53,78.55,7.73
2822,2013-09-29 00:00:00,32.87,25.46,4.21,72.23,15.46
2823,2013-09-30 00:00:00,31.63,25.35,3.37,76.54,8.83
2824,2013-10-01 00:00:00,33.03,27.09,3.73,72.32,14.37
2825,2013-10-02 00:00:00,31.1,26.48,2.98,77.81,32.34
2826,2013-10-03 00:00:00,29.24,25.23,3.3,84.72,21.56
2827,2013-10-04 00:00:00,30.56,25.24,3.85,81.06,0
2828,2013-10-05 00:00:00,32.61,25.69,3.55,75.62,0
2829,2013-10-06 00:00:00,32.65,26.42,3.29,71.41,6.56
2830,2013-10-07 00:00:00,32.59,27.16,2.45,76.08,14.54
2831,2013-10-08 00:00:00,32.75,26.97,2.74,80.89,10.55
2832,2013-10-09 00:00:00,31.63,25.13,3.37,82.18,29.07
2833,2013-10-10 00:00:00,32.24,24.57,2.92,79.38,14.54
2834,2013-10-11 00:00:00,32.35,25.24,3.13,77.62,9.4
2835,2013-10-12 00:00:00,31.31,25.77,3.93,76.84,13.81
2836,2013-10-13 00:00:00,32.13,26.4,3.85,74.28,0
2837,2013-10-14 00:00:00,34.2,27.3,3.39,75.75,0
2838,2013-10-15 00:00:00,34.12,26.49,2.42,77.52,0
2839,2013-10-16 00:00:00,33.24,26.2,2.31,75.23,0
2840,2013-10-17 00:00:00,32.9,26.45,2.22,73.28,0
2841,2013-10-18 00:00:00,32.55,26.21,2.63,71.89,0
2842,2013-10-19 00:00:00,32.94,25.49,2.39,71.37,0
2843,2013-10-20 00:00:00,29.29,25,2.07,76.35,10.56
2844,2013-10-21 00:00:00,29.06,25.16,2.78,84.08,24.84
2845,2013-10-22 00:00:00,26.4,24.85,2.75,91.09,66.24
2846,2013-10-23 00:00:00,26.46,24.81,3.61,83.74,45.76
2847,2013-10-24 00:00:00,27.04,24.63,3.47,90.78,45.32
2848,2013-10-25 00:00:00,27.81,24.42,2.9,87.38,41.4
2849,2013-10-26 00:00:00,28.83,25.28,3.05,87.92,86.23
2850,2013-10-27 00:00:00,28.09,24.88,2.52,81.52,48.64
2851,2013-10-28 00:00:00,31.93,25.04,2.06,76.68,0
2852,2013-10-29 00:00:00,32.3,25.33,2.12,69.12,0
2853,2013-10-30 00:00:00,32.06,24.63,1.63,73.89,0
2854,2013-10-31 00:00:00,31.31,24.47,1.38,69.49,0
2855,2013-11-01 00:00:00,30.88,24.64,1.97,74.98,0
2856,2013-11-02 00:00:00,30.91,25.14,2.39,74.5,0
2857,2013-11-03 00:00:00,31.41,24.86,2.51,75.25,0
2858,2013-11-04 00:00:00,31.15,23.67,2.39,75.25,0
2859,2013-11-05 00:00:00,31.27,22.36,2.49,74.14,0
2860,2013-11-06 00:00:00,31.13,22.12,2.33,70.58,0
2861,2013-11-07 00:00:00,31.04,22.73,2.01,69.46,0
2862,2013-11-08 00:00:00,31.2,22.83,2.1,70.62,0
2863,2013-11-09 00:00:00,31.04,22.59,2.08,71.86,0
2864,2013-11-10 00:00:00,30.98,23.11,2.3,72.75,0
2865,2013-11-11 00:00:00,30.94,22.07,2.3,65.62,0
2866,2013-11-12 00:00:00,30.97,21.39,1.69,60.62,0
2867,2013-11-13 00:00:00,31.05,20.67,2.05,59.95,0
2868,2013-11-14 00:00:00,29.99,20.46,1.87,61.31,0
2869,2013-11-15 00:00:00,29.59,20.61,2.72,64.24,0
2870,2013-11-16 00:00:00,29.58,21.95,2.87,76.45,0
2871,2013-11-17 00:00:00,30.65,22.65,2.78,74.14,0
2872,2013-11-18 00:00:00,31.72,23,1.77,71.64,0
2873,2013-11-19 00:00:00,31.74,23.02,1.91,62.64,2.17
2874,2013-11-20 00:00:00,31.05,23.82,2.03,65.26,0
2875,2013-11-21 00:00:00,29.13,23.05,2.08,67.4,6.85
2876,2013-11-22 00:00:00,26.45,23.29,2.4,73.95,26.65
2877,2013-11-23 00:00:00,29.16,24.29,2.76,74.5,0
2878,2013-11-24 00:00:00,30.45,23.89,2.39,78.57,0
2879,2013-11-25 00:00:00,31.65,23.67,1.57,74.59,8.63
2880,2013-11-26 00:00:00,31.25,22.76,2.31,66.31,2.42
2881,2013-11-27 00:00:00,30.17,21.08,2.25,59.54,2.42
2882,2013-11-28 00:00:00,27.08,22.32,2.17,61.33,7.25
2883,2013-11-29 00:00:00,29.81,24.42,1.95,72.83,0
2884,2013-11-30 00:00:00,31.26,23.17,1.83,72.49,0
2885,2013-12-01 00:00:00,31.11,23.97,1.45,76.49,0
2886,2013-12-02 00:00:00,30.84,24.02,1.78,77.62,0
2887,2013-12-03 00:00:00,30.07,23.48,1.98,72.9,0
2888,2013-12-04 00:00:00,29.88,21.61,2.31,69.42,0
2889,2013-12-05 00:00:00,29.64,19.98,2.56,64.86,0
2890,2013-12-06 00:00:00,29.07,19.61,2.16,58.92,0
2891,2013-12-07 00:00:00,28.67,19.36,2.39,63.2,0
2892,2013-12-08 00:00:00,28.62,19.96,1.47,63.89,2.18
2893,2013-12-09 00:00:00,29.36,19.77,1.94,55.97,7.46
2894,2013-12-10 00:00:00,31.62,19.65,1.75,53.77,0
2895,2013-12-11 00:00:00,31.38,21.48,2.19,55.57,0
2896,2013-12-12 00:00:00,30.23,23.51,3.12,69.18,0
2897,2013-12-13 00:00:00,29.98,21.16,1.91,62.22,0
2898,2013-12-14 00:00:00,30.49,19.03,1.53,63.44,0
2899,2013-12-15 00:00:00,30.26,17.54,1.95,55.01,0
2900,2013-12-16 00:00:00,29.88,18.59,1.72,60.25,0
2901,2013-12-17 00:00:00,29.6,18.15,1.57,58.87,0
2902,2013-12-18 00:00:00,29.33,18.61,1.64,64.35,0
2903,2013-12-19 00:00:00,29.81,18.83,1.47,60.85,0
2904,2013-12-20 00:00:00,29.5,18.42,1.51,57.34,0
2905,2013-12-21 00:00:00,28.83,19.23,2.25,64.58,0
2906,2013-12-22 00:00:00,28.26,20.51,2.35,65.72,0
2907,2013-12-23 00:00:00,29.01,20.03,1.96,68.87,0
2908,2013-12-24 00:00:00,29.24,19.01,2.26,65.93,0
2909,2013-12-25 00:00:00,29.55,18.98,1.64,64.68,0
2910,2013-12-26 00:00:00,29.88,19.21,1.87,65.57,0
2911,2013-12-27 00:00:00,29.42,19.74,1.74,65,0
2912,2013-12-28 00:00:00,29.38,20.01,1.73,67.68,0
2913,2013-12-29 00:00:00,28.94,19.22,2.27,67.92,0
2914,2013-12-30 00:00:00,29.09,19.4,2.38,67.59,0
2915,2013-12-31 00:00:00,28.92,19.7,2.37,70.35,0
2916,2014-01-01 00:00:00,29.47,19.31,2.59,73.92,0
2917,2014-01-02 00:00:00,29.99,18.55,2.15,67.62,0
2918,2014-01-03 00:00:00,30.08,19.12,1.68,66.29,0
2919,2014-01-04 00:00:00,28.96,19.96,2.03,67.01,0
2920,2014-01-05 00:00:00,30.16,20.52,1.56,66.64,0
2921,2014-01-06 00:00:00,29.86,20.03,2.18,68.23,0
2922,2014-01-07 00:00:00,30.15,20.83,2.3,71.17,0
2923,2014-01-08 00:00:00,29.94,20.67,2.7,64.6,0
2924,2014-01-09 00:00:00,30.07,21.53,2.41,67.84,0
2925,2014-01-10 00:00:00,29.48,21.45,2,69.59,0
